,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Novo,Crypto,MKR,,,1842.256,5011753.85858577,2720.443770347753,-28.99832412650221,-1.0546984853684374,-53422.33661199328,0.0,0.0,-19010.82601422976,-53422.33661199328,5011753.85858577,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,MKR,Core,,1842.256,5011753.85858577,2720.443770347753,-28.99832412650221,-1.0546984853684374,-53422.33661199328,0.0,0.0,-19010.82601422976,-53422.33661199328,5011753.85858577,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,MKR,Core,MKR,1842.256,5011753.85858577,2720.443770347753,-28.99832412650221,-1.0546984853684374,-53422.33661199328,0.0,0.0,-19010.82601422976,-53422.33661199328,5011753.85858577,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SKL,,,-30279769.08417,-1516179.5608574334,0.050072362066,-0.0007874631800000031,-1.5483009943333126,23844.20325268642,0.0,0.0,579010.1376103002,23844.20325268642,-1516179.5608574334,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SKL,SpecialSits,,-30279769.08417,-1516179.5608574334,0.050072362066,-0.0007874631800000031,-1.5483009943333126,23844.20325268642,0.0,0.0,579010.1376103002,23844.20325268642,-1516179.5608574334,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SKL,SpecialSits,SKL,-30279769.08417,-1516179.5608574334,0.050072362066,-0.0007874631800000031,-1.5483009943333126,23844.20325268642,0.0,0.0,579010.1376103002,23844.20325268642,-1516179.5608574334,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SOL,,,-226557.27796613018,-40757565.16583577,179.89960654421802,-2.6994454633559997,-1.4783458258282909,611579.016195954,0.0,0.0,8263982.01509194,611579.016195954,-40757565.16583577,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SOL,Core,,-273601.24561993417,-49220756.437034026,179.899606544218,-2.6994454633559997,-1.4783458258282907,738571.6412572816,0.0,0.0,6187479.792574112,738571.6412572816,-49220756.437034026,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SOL,Core,SOL,-273601.24561993417,-49220756.437034026,179.899606544218,-2.6994454633559997,-1.4783458258282907,738571.6412572816,0.0,0.0,6187479.792574112,738571.6412572816,-49220756.437034026,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SOL,Locked,,47043.96765380399,8463191.271198258,179.899606544218,-2.6994454633559997,-1.4783458258282907,-126992.62506132759,0.0,0.0,2076502.2225178278,-126992.62506132759,8463191.271198258,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SOL,Locked,SOL,47043.96765380399,8463191.271198258,179.899606544218,-2.6994454633559997,-1.4783458258282907,-126992.62506132759,0.0,0.0,2076502.2225178278,-126992.62506132759,8463191.271198258,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,VEE,,,78629940.7,1152922.513705448,0.01466264,-1.3830000000001133e-05,-0.09423246870671989,-1087.4520798809826,0.0,0.0,925838.458664441,-1087.4520798809826,1152922.513705448,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,VEE,SpecialSits,,78629940.7,1152922.513705448,0.01466264,-1.3830000000001133e-05,-0.09423246870671989,-1087.4520798809826,0.0,0.0,925838.458664441,-1087.4520798809826,1152922.513705448,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,VEE,SpecialSits,VEE,78629940.7,1152922.513705448,0.01466264,-1.3830000000001133e-05,-0.09423246870671989,-1087.4520798809826,0.0,0.0,925838.458664441,-1087.4520798809826,1152922.513705448,0.0,0.0,0.0,0.0,0.0
Other,,,,,,-26596390.114514705,,,,299252.1715106299,0.0,0.0,186169.80033773504,299252.1715106299,-27838826.261910334,,-0.599196248174394,2620.15257134679,-0.690403913366211,
Other,Crypto,,,,,-28110259.947411913,,,,300251.0788084156,0.0,0.0,152107.89520893525,300251.0788084156,-28110259.947411913,,0.0,0.0,0.0,
Other,Crypto,BTC,,,74861.0,740084.027790354,9.886109293094588,-6.675601083472316e-06,-6.752501290305078e-05,-0.499742172731203,0.0,0.0,58296.98779051669,-0.499742172731203,740084.027790354,0.0,0.0,0.0,0.0,0.0
Other,Crypto,BTC,E_CRYPTO_EQUITY ,,74861.0,740084.027790354,9.886109293094588,-6.675601083472316e-06,-6.752501290305078e-05,-0.499742172731203,0.0,0.0,58296.98779051669,-0.499742172731203,740084.027790354,0.0,0.0,0.0,0.0,0.0
Other,Crypto,BTC,E_CRYPTO_EQUITY ,FIP,74861.0,740084.027790354,9.886109293094588,-6.675601083472316e-06,-6.752501290305078e-05,-0.499742172731203,0.0,0.0,58296.98779051669,-0.499742172731203,740084.027790354,0.0,0.0,0.0,0.0,0.0
Other,Crypto,ETH,,,-8356.33431923,-28850343.975202266,3452.51193562355,-35.93101557217915,-1.0300015243151137,300251.57855058834,0.0,0.0,93810.90741841856,300251.57855058834,-28850343.975202266,0.0,0.0,0.0,0.0,0.0
Other,Crypto,ETH,,,-8356.33431923,-28850343.975202266,3452.51193562355,-35.93101557217915,-1.0300015243151137,300251.57855058834,0.0,0.0,93810.90741841856,300251.57855058834,-28850343.975202266,0.0,0.0,0.0,0.0,0.0
Other,Crypto,ETH,,ETH,-8356.33431923,-28850343.975202266,3452.51193562355,-35.93101557217915,-1.0300015243151137,300251.57855058834,0.0,0.0,93810.90741841856,300251.57855058834,-28850343.975202266,0.0,0.0,0.0,0.0,0.0
Other,Equities,,,,,1513869.8328972075,,,,-998.9072977857322,0.0,0.0,34061.905128799786,-998.9072977857322,271433.68550157786,,-0.599196248174394,2620.15257134679,-0.690403913366211,
Other,Equities,FIP,,,700.0,313659.6158697737,1.019141583166637,-100.85374751735635,-98.99959489500587,0.8237611793629185,0.0,0.0,21311.846131545462,0.8237611793629185,71339.9108216646,45.30689236888253,-0.62941873935074,1761.2609384658474,-0.16654869169925313,0.5587490342495927
Other,Equities,FIP,E_CRYPTO_OPTIONS ,,700.0,313659.6158697737,1.019141583166637,-100.85374751735635,-98.99959489500587,0.8237611793629185,0.0,0.0,21311.846131545462,0.8237611793629185,71339.9108216646,45.30689236888253,-0.62941873935074,1761.2609384658474,-0.16654869169925313,0.5587490342495927
Other,Equities,FIP,E_CRYPTO_OPTIONS ,FIP/20Dec2024/C11.0,700.0,313659.6158697737,1.019141583166637,-100.85374751735635,-98.99959489500587,0.8237611793629185,0.0,0.0,21311.846131545462,0.8237611793629185,71339.9108216646,45.30689236888253,-0.62941873935074,1761.2609384658474,-0.16654869169925313,0.5587490342495927
Other,Equities,MARA,,,0.0,273142.2022024897,0.8850178933127453,-87.5820181320636,-98.99960717986473,-0.025528442100039683,0.0,0.0,-4919.852752001803,-0.025528442100039683,44097.494936215946,27.15231547239721,0.0036215475063272606,277.9246510829503,-0.11532751360968652,1.4904634851533114
Other,Equities,MARA,E_CRYPTO_OPTIONS ,,0.0,273142.2022024897,0.8850178933127453,-87.5820181320636,-98.99960717986473,-0.025528442100039683,0.0,0.0,-4919.852752001803,-0.025528442100039683,44097.494936215946,27.15231547239721,0.0036215475063272606,277.9246510829503,-0.11532751360968652,1.4904634851533114
Other,Equities,MARA,E_CRYPTO_OPTIONS ,MARA/02Aug2024/C27.0,700.0,591779.6699959841,1.200000000000002,-118.7528737228337,-98.99960712673483,-0.056698735264944844,0.0,0.0,-20886.04509275168,-0.056698735264944844,84000.00000000015,35.2985189380247,-0.00031086244689504383,1030.5963505999882,-0.22022839441344644,1.4396647125103812
Other,Equities,MARA,E_CRYPTO_OPTIONS ,MARA/02Aug2024/C31.0,-700.0,-318637.46779349435,0.5700357866254886,-56.4111625412935,-98.99960723299462,0.03117029316490516,0.0,0.0,15966.192340749876,0.03117029316490516,-39902.5050637842,19.00611200676972,0.0039324099532223045,-752.671699517038,0.10490088080375992,1.5412622577962416
Other,Equities,RIOT,,,,927068.0148249443,,,,-999.7055305229951,0.0,0.0,17669.911749256127,-999.7055305229951,155996.27974369738,,0.02660094367001875,580.966981797992,-0.40852770805727134,
Other,Equities,RIOT,E_CRYPTO_OPTIONS ,,,927068.0148249443,,,,-999.7055305229951,0.0,0.0,17669.911749256127,-999.7055305229951,155996.27974369738,,0.02660094367001875,580.966981797992,-0.40852770805727134,
Other,Equities,RIOT,E_CRYPTO_OPTIONS ,RIOT/02Aug2024/C12.0,1000.0,712251.343061833,1.129999999999998,-112.82523003669202,-99.0083825028161,-999.6835543226189,0.0,0.0,32089.54648236939,-999.6835543226189,112999.99999999978,58.190469204398106,0.0005329070518200751,790.843284810272,-0.29625962581314447,1.2467329347849567
Other,Equities,RIOT,E_CRYPTO_OPTIONS ,RIOT/02Aug2024/C13.0,2000.0,1052581.6878033418,0.7199999999999984,-71.2517242337002,-98.99960712673483,-0.09719783236505464,0.0,0.0,-13056.648730431974,-0.09719783236505464,143999.99999999968,42.997617965822776,0.0008881784197001252,1590.9060786900575,-0.37753439041066095,1.2619069798288378
Other,Equities,RIOT,E_CRYPTO_OPTIONS ,RIOT/02Aug2024/C14.0,-1000.0,-383331.9227928122,0.48999999999999866,-48.49075677015696,-98.99960712673483,0.03307426232640864,0.0,0.0,-15379.723695894638,0.03307426232640864,-48999.99999999986,31.317967548432375,-0.0003552713678800501,-717.6351836002403,0.12846656340664842,1.3416424584965487
Other,Equities,RIOT,E_CRYPTO_OPTIONS ,RIOT/02Aug2024/C15.5,-2000.0,-454433.09324741806,0.26001860128151116,-25.731633625796643,-98.9996072623247,0.04214736966241617,0.0,0.0,14016.737693213348,0.04214736966241617,-52003.72025630223,18.563443351610218,0.0255351295663786,-1083.1471981020968,0.13679974475988566,1.4027805388752541
Placeholder,,,,,,-3894895.3786786664,,,,-11593.200201055824,-2999857.3733109063,-8.480640111374669,809967.895114564,-3011442.0928718513,-3894895.3786786664,,0.0,0.0,0.0,
Placeholder,Placeholder,,,,,-3894895.3786786664,,,,-11593.200201055824,-2999857.3733109063,-8.480640111374669,809967.895114564,-3011442.0928718513,-3894895.3786786664,,0.0,0.0,0.0,
Placeholder,Placeholder,ALT,,,1860766.0,274701.163048,0.147628,-0.002918999999999977,-1.9389293708941244,-4331.249195220007,274701.163048,-4331.249195220007,-4331.249195220007,274701.163048,274701.163048,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ALT,Placeholder ,,1860766.0,274701.163048,0.147628,-0.002918999999999977,-1.9389293708941244,-4331.249195220007,274701.163048,-4331.249195220007,-4331.249195220007,274701.163048,274701.163048,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ALT,Placeholder ,ALT,1860766.0,274701.163048,0.147628,-0.002918999999999977,-1.9389293708941244,-4331.249195220007,274701.163048,-4331.249195220007,-4331.249195220007,274701.163048,274701.163048,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ARKM,,,-90876.0,-138131.52,1.52,-0.030000000000000027,-1.9354838709677438,1845.246267600014,-138131.52,1845.246267600014,1845.246267600014,-138131.52,-138131.52,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ARKM,Placeholder ,,-90876.0,-138131.52,1.52,-0.030000000000000027,-1.9354838709677438,1845.246267600014,-138131.52,1845.246267600014,1845.246267600014,-138131.52,-138131.52,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ARKM,Placeholder ,ARKM,-90876.0,-138131.52,1.52,-0.030000000000000027,-1.9354838709677438,1845.246267600014,-138131.52,1845.246267600014,1845.246267600014,-138131.52,-138131.52,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,BTC,,,-22.21695891999999,-1504696.9227023448,67727.40266210769,-400.14614211258595,-0.5873485089893594,-8383.571102880931,-2998482.695344406,441.9941863636486,439052.83394024393,-3007308.260633651,-1504696.9227023448,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,BTC,Placeholder ,,-22.21695891999999,-1504696.9227023448,67727.40266210769,-400.14614211258595,-0.5873485089893594,-8383.571102880931,-2998482.695344406,441.9941863636486,439052.83394024393,-3007308.260633651,-1504696.9227023448,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,BTC,Placeholder ,BTC,-22.21695891999999,-1504696.9227023448,67727.40266210769,-400.14614211258595,-0.5873485089893594,-8383.571102880931,-2998482.695344406,441.9941863636486,439052.83394024393,-3007308.260633651,-1504696.9227023448,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ETH,,,-902.9649999999999,-3117497.439950319,3452.51193562355,-35.93101557217915,-1.0300015243151137,32444.4494761327,0.0,0.0,-564262.8549469276,32444.4494761327,-3117497.439950319,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ETH,Placeholder ,,-902.9649999999999,-3117497.439950319,3452.51193562355,-35.93101557217915,-1.0300015243151137,32444.4494761327,0.0,0.0,-564262.8549469276,32444.4494761327,-3117497.439950319,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,ETH,Placeholder ,ETH,-902.9649999999999,-3117497.439950319,3452.51193562355,-35.93101557217915,-1.0300015243151137,32444.4494761327,0.0,0.0,-564262.8549469276,32444.4494761327,-3117497.439950319,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,MATIC,,,402892.7001999999,216095.1187855054,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-1434.5763736959607,0.0,0.0,-104744.59743359746,-1434.5763736959607,216095.1187855054,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,MATIC,Placeholder ,,402892.7001999999,216095.1187855054,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-1434.5763736959607,0.0,0.0,-104744.59743359746,-1434.5763736959607,216095.1187855054,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,MATIC,Placeholder ,MATIC,402892.7001999999,216095.1187855054,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-1434.5763736959607,0.0,0.0,-104744.59743359746,-1434.5763736959607,216095.1187855054,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,SOL,,,7192.34,1293899.1361322408,179.899606544218,-2.6994454633559997,-1.4783458258282907,-19415.329583913903,0.0,0.0,453859.6484811534,-19415.329583913903,1293899.1361322408,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,SOL,Placeholder ,,7192.34,1293899.1361322408,179.899606544218,-2.6994454633559997,-1.4783458258282907,-19415.329583913903,0.0,0.0,453859.6484811534,-19415.329583913903,1293899.1361322408,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,SOL,Placeholder ,SOL,7192.34,1293899.1361322408,179.899606544218,-2.6994454633559997,-1.4783458258282907,-19415.329583913903,0.0,0.0,453859.6484811534,-19415.329583913903,1293899.1361322408,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,STRK,,,-235493.5,-137944.32101450002,0.585767,-0.009861000000000009,-1.655563539658983,2035.5281011449697,-137944.32101450002,2035.5281011449697,2035.5281011449697,-137944.32101450002,-137944.32101450002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,STRK,Placeholder ,,-235493.5,-137944.32101450002,0.585767,-0.009861000000000009,-1.655563539658983,2035.5281011449697,-137944.32101450002,2035.5281011449697,2035.5281011449697,-137944.32101450002,-137944.32101450002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,STRK,Placeholder ,STRK,-235493.5,-137944.32101450002,0.585767,-0.009861000000000009,-1.655563539658983,2035.5281011449697,-137944.32101450002,2035.5281011449697,2035.5281011449697,-137944.32101450002,-137944.32101450002,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,USDT,,,-2511000.0,-2511910.592977248,1.000362641568,6.120979299995e-05,0.006119134798331274,-153.69779022270814,0.0,0.0,-1891.6600998332724,-153.69779022270814,-2511910.592977248,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,USDT,Placeholder ,,-2511000.0,-2511910.592977248,1.000362641568,6.120979299995e-05,0.006119134798331274,-153.69779022270814,0.0,0.0,-1891.6600998332724,-153.69779022270814,-2511910.592977248,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,USDT,Placeholder ,USDT,-2511000.0,-2511910.592977248,1.000362641568,6.120979299995e-05,0.006119134798331274,-153.69779022270814,0.0,0.0,-1891.6600998332724,-153.69779022270814,-2511910.592977248,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,WETH,,,500.0,1730590.0,3461.18,-28.40000000000009,-0.8138515236790701,-14200.0,0.0,0.0,588405.0,-14200.0,1730590.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,WETH,Placeholder ,,500.0,1730590.0,3461.18,-28.40000000000009,-0.8138515236790701,-14200.0,0.0,0.0,588405.0,-14200.0,1730590.0,0.0,0.0,0.0,0.0,0.0
Placeholder,Placeholder,WETH,Placeholder ,WETH,500.0,1730590.0,3461.18,-28.40000000000009,-0.8138515236790701,-14200.0,0.0,0.0,588405.0,-14200.0,1730590.0,0.0,0.0,0.0,0.0,0.0
SP,,,,,0.0,398287.89802890614,,,,-2003.8276623788104,0.0,0.0,106421234.1333279,-26213.76397361167,325902.2437175052,,-24209.936311232865,-165.067976134517,1728.0604686395423,
SP,SP,,,,0.0,398287.89802890614,,,,-2003.8276623788104,0.0,0.0,106421234.1333279,-26213.76397361167,325902.2437175052,,-24209.936311232865,-165.067976134517,1728.0604686395423,
SP,SP,SP,,,0.0,398287.89802890614,,,,-2003.8276623788104,0.0,0.0,106421234.1333279,-26213.76397361167,325902.2437175052,,-24209.936311232865,-165.067976134517,1728.0604686395423,
SP,SP,SP,SP ,,0.0,398287.89802890614,,,,-2003.8276623788104,0.0,0.0,106421234.1333279,-26213.76397361167,325902.2437175052,,-24209.936311232865,-165.067976134517,1728.0604686395423,
SP,SP,SP,SP ,SP,0.0,398287.89802890614,,,,-2003.8276623788104,0.0,0.0,106421234.1333279,-26213.76397361167,325902.2437175052,,-24209.936311232865,-165.067976134517,1728.0604686395423,
Ventures,,,,,,86385152.10451385,,,,-1330888.3517207138,0.0,0.0,-46129444.48495583,-1330888.3517207138,86385152.10451385,,0.0,0.0,0.0,
Ventures,Crypto,,,,,104776343.78611386,,,,-1632383.2973207147,0.0,0.0,-58150893.85414773,-1632383.2973207147,104776343.78611386,,0.0,0.0,0.0,
Ventures,Crypto,MATIC,,,4016064.0,2154052.0011888556,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-14299.962562714238,0.0,0.0,-1810227.1937157335,-14299.962562714238,2154052.0011888556,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,MATIC,Locked ,,4016064.0,2154052.0011888556,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-14299.962562714238,0.0,0.0,-1810227.1937157335,-14299.962562714238,2154052.0011888556,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,MATIC,Locked ,MATIC,4016064.0,2154052.0011888556,0.536358982623,-0.0035606909060000858,-0.6594853050504437,-14299.962562714238,0.0,0.0,-1810227.1937157335,-14299.962562714238,2154052.0011888556,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,PYTH,,,41666667.0,14782291.784925,0.354775,-0.004274,-1.190366774451398,-178083.33475800045,0.0,0.0,779333.3395680003,-178083.33475800045,14782291.784925,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,PYTH,Locked ,,41666667.0,14782291.784925,0.354775,-0.004274,-1.190366774451398,-178083.33475800045,0.0,0.0,779333.3395680003,-178083.33475800045,14782291.784925,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,PYTH,Locked ,PYTH,41666667.0,14782291.784925,0.354775,-0.004274,-1.190366774451398,-178083.33475800045,0.0,0.0,779333.3395680003,-178083.33475800045,14782291.784925,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,TIA,,,12000000.0,87840000.0,7.32,-0.1200000000000001,-1.6129032258064528,-1440000.0,0.0,0.0,-57120000.0,-1440000.0,87840000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,TIA,Locked ,,12000000.0,87840000.0,7.32,-0.1200000000000001,-1.6129032258064528,-1440000.0,0.0,0.0,-57120000.0,-1440000.0,87840000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Crypto,TIA,Locked ,TIA,12000000.0,87840000.0,7.32,-0.1200000000000001,-1.6129032258064528,-1440000.0,0.0,0.0,-57120000.0,-1440000.0,87840000.0,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,,,,-1900727.0,-13913321.639999999,7.32,-0.1200000000000001,-1.6129032258064528,228087.2400000008,0.0,0.0,8407985.833580002,228087.2400000008,-13913321.639999999,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,TIA,,,-1900727.0,-13913321.639999999,7.32,-0.1200000000000001,-1.6129032258064528,228087.2400000008,0.0,0.0,8407985.833580002,228087.2400000008,-13913321.639999999,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,TIA, ,,-1900727.0,-13913321.639999999,7.32,-0.1200000000000001,-1.6129032258064528,228087.2400000008,0.0,0.0,8407985.833580002,228087.2400000008,-13913321.639999999,0.0,0.0,0.0,0.0,0.0
Ventures,Perp,TIA, ,TIA,-1900727.0,-13913321.639999999,7.32,-0.1200000000000001,-1.6129032258064528,228087.2400000008,0.0,0.0,8407985.833580002,228087.2400000008,-13913321.639999999,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,,,,-611730.88,-4477870.0416,7.32,-0.1200000000000001,-1.6129032258064528,73407.70560000013,0.0,0.0,3613463.5356118996,73407.70560000013,-4477870.0416,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,TIA,,,-611730.88,-4477870.0416,7.32,-0.1200000000000001,-1.6129032258064528,73407.70560000013,0.0,0.0,3613463.5356118996,73407.70560000013,-4477870.0416,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,TIA, ,,-611730.88,-4477870.0416,7.32,-0.1200000000000001,-1.6129032258064528,73407.70560000013,0.0,0.0,3613463.5356118996,73407.70560000013,-4477870.0416,0.0,0.0,0.0,0.0,0.0
Ventures,Spot,TIA, ,TIA,-611730.88,-4477870.0416,7.32,-0.1200000000000001,-1.6129032258064528,73407.70560000013,0.0,0.0,3613463.5356118996,73407.70560000013,-4477870.0416,0.0,0.0,0.0,0.0,0.0
