,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Bouchra,Crypto,Options ,BTC,2024JUL26,,,-4407897.642658428,,,,-50322.94736292628,0.0,0.0,-42450.54087876927,-248010.16021037567,-93023.50125095417,,-197687.21284744938,-2585.6376308041754,6772.371326616683,
Bouchra,Crypto,Options ,BTC,2024JUL26,BTCUSD-2024JUL26-C-68000=GALAXY_HK,-150.0,-3075623.7395763397,1109.00523980457,205.94344974201704,22.80502309014224,-30894.84886975962,0.0,0.0,-74854.11737914255,-426226.85547513666,-166350.7859706855,31.661975025290612,-395332.006605377,-5585.1465339376655,15998.218248005585,54.16615865376401
Bouchra,Crypto,Options ,BTC,2024JUL26,BTCUSD-2024JUL26-P-59000=GALAXY_HK,-50.0,481273.7385865809,506.97481254697595,-124.89227774426763,-19.76559305956283,6244.233554254508,0.0,0.0,66325.87903969231,-70704.77259679852,-25348.74062734879,-14.863401750393157,-76949.00615105304,-1211.8402892530528,3869.4763829237313,60.38065361877406
Bouchra,Crypto,Options ,BTC,2024JUL26,BTCUSD-2024JUL26-P-60000=GALAXY_HK,150.0,-1813547.6416686694,657.8401689805341,-171.1600277401467,-20.6465605698543,-25672.332047421165,0.0,0.0,-33922.30253931903,248921.4678615595,98676.02534708013,-18.669546407389102,274593.79990898067,4211.349192386543,-13095.323304312633,58.80116982494927
Bouchra,Crypto,Options ,BTC,2024SEP27,,,692658.0557164741,,,,16427.782198623085,0.0,0.0,-44345.13006800768,39382.64644248888,110301.27309990692,,22954.8642438658,2295.161570958776,-704.6401134758707,
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-100000=GALAXY_HK,-150.0,-910255.9212245176,732.4902241532864,201.49797558586397,37.947442006826,-30225.19797785976,0.0,0.0,150975.9647370269,-86551.58725005455,-109873.53362299295,9.370619648163965,-56326.389272194785,-7409.746845098351,3236.4186163011796,63.29358914628298
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-85000=GALAXY_HK,100.0,1358747.5047773053,1846.565883873085,400.77210011637,27.719866043068297,40080.09166202883,0.0,0.0,-250540.52996229965,108871.75939744514,184656.58838730853,20.981417041536897,68791.66773541631,8504.3230274384,-3490.709265155567,59.48016657158384
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-90000=GALAXY_HK,100.0,1033125.2331994768,1338.008420264683,319.0404021930599,31.31014875195372,31908.999850384047,0.0,0.0,-152594.19834245363,88719.85512555143,133800.8420264683,15.95324465927611,56810.85527516738,7169.706105410451,-3004.286510636103,60.720912771721245
Bouchra,Crypto,Options ,BTC,2024SEP27,BTCUSD-2024SEP27-C-95000=GALAXY_HK,-100.0,-788958.7610357904,982.8262369087697,253.32368526525715,34.7255379291736,-25336.111335930036,0.0,0.0,207813.6334997187,-71657.38083045314,-98282.62369087696,12.182891034327408,-46321.269494523105,-5969.120716791725,2553.9370460146197,62.000925849591084
Bouchra,Crypto,Options ,ETH,,,,-1156324.2054057703,,,,-3365.8119371349894,0.0,0.0,-390868.86373798095,-14005.139474695796,-264869.37577115966,,-10639.327537560806,-4347.061527201951,1225.6925388841037,
Bouchra,Crypto,Options ,ETH,2024JUL26,,,202895.7478528241,,,,-446.2584970744065,0.0,0.0,-7997.378339714109,23875.99863565406,11501.617493445054,,24322.257132728468,335.5247506889373,-860.6301994894757,
Bouchra,Crypto,Options ,ETH,2024JUL26,ETHUSD-2024JUL26-C-3900=GALAXY_HK,1000.0,466863.6799745591,23.781809670244286,-8.020442680268332,-25.219731583379662,-8019.117753752536,0.0,0.0,-112716.86540323992,63128.16943032891,23781.809670244285,13.557574865138694,71147.28718408145,1210.9265105534123,-4179.211255155859,65.26308184232826
Bouchra,Crypto,Options ,ETH,2024JUL26,ETHUSD-2024JUL26-C-4200=GALAXY_HK,-1500.0,-263967.932121735,8.186794784532822,-5.048786677568728,-38.1455600724857,7572.85925667813,0.0,0.0,104719.48706352581,-39252.17079467485,-12280.192176799232,5.110363981667753,-46825.03005135298,-875.401759864475,3318.5810556663837,71.68651846941808
Bouchra,Crypto,Options ,ETH,2024SEP27,,-750.0,-1359219.9532585945,368.4946576861396,3.8920817418645584,1.067486078995617,-2919.553440060583,0.0,0.0,-382871.4853982668,-37881.13811034986,-276370.9932646047,52.62842828267101,-34961.584670289274,-4682.586277890889,2086.3227383735793,64.56452908809577
Bouchra,Crypto,Options ,ETH,2024SEP27,ETHUSD-2024SEP27-C-3600=GALAXY_HK,-750.0,-1359219.9532585945,368.4946576861396,3.8920817418645584,1.067486078995617,-2919.553440060583,0.0,0.0,-382871.4853982668,-37881.13811034986,-276370.9932646047,52.62842828267101,-34961.584670289274,-4682.586277890889,2086.3227383735793,64.56452908809577
Bouchra,Crypto,RelativeValue,,,,,1183659.0046074314,,,,-117692.38869919349,0.0,0.0,-103861.22356029638,-117692.38869919349,1183659.0046074314,,0.0,0.0,0.0,
Bouchra,Crypto,RelativeValue,ALT,,,-1860766.0,-287899.57628599997,0.154721,0.011198999999999987,7.802984908237056,-20838.718433999922,0.0,0.0,32026.09020984004,-20838.718433999922,-287899.57628599997,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ALT,,,-1860766.0,-287899.57628599997,0.154721,0.011198999999999987,7.802984908237056,-20838.718433999922,0.0,0.0,32026.09020984004,-20838.718433999922,-287899.57628599997,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ALT,,ALT,-1860766.0,-287899.57628599997,0.154721,0.011198999999999987,7.802984908237056,-20838.718433999922,0.0,0.0,32026.09020984004,-20838.718433999922,-287899.57628599997,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ARKM,,,-324098.0,-525038.76,1.62,0.050000000000000044,3.184713375796181,-16204.899999999965,0.0,0.0,-5121.9896953399875,-16204.899999999965,-525038.76,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ARKM,,,-324098.0,-525038.76,1.62,0.050000000000000044,3.184713375796181,-16204.899999999965,0.0,0.0,-5121.9896953399875,-16204.899999999965,-525038.76,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ARKM,,ARKM,-324098.0,-525038.76,1.62,0.050000000000000044,3.184713375796181,-16204.899999999965,0.0,0.0,-5121.9896953399875,-16204.899999999965,-525038.76,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,,1155.94832382,3980581.2889642315,3443.563355678236,5.31885087067576,0.1546967024374975,6148.316748606507,0.0,0.0,-20370.521135588293,6148.316748606507,3980581.2889642315,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,,1155.94832382,3980581.2889642315,3443.563355678236,5.31885087067576,0.1546967024374975,6148.316748606507,0.0,0.0,-20370.521135588293,6148.316748606507,3980581.2889642315,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETH,,ETH,1155.94832382,3980581.2889642315,3443.563355678236,5.31885087067576,0.1546967024374975,6148.316748606507,0.0,0.0,-20370.521135588293,6148.316748606507,3980581.2889642315,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETHFI,,,-273028.13,-636155.5429,2.33,-0.020000000000000018,-0.8510638297872347,5460.5625999999465,0.0,0.0,-52369.351548000064,5460.5625999999465,-636155.5429,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETHFI,,,-273028.13,-636155.5429,2.33,-0.020000000000000018,-0.8510638297872347,5460.5625999999465,0.0,0.0,-52369.351548000064,5460.5625999999465,-636155.5429,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,ETHFI,,ETHFI,-273028.13,-636155.5429,2.33,-0.020000000000000018,-0.8510638297872347,5460.5625999999465,0.0,0.0,-52369.351548000064,5460.5625999999465,-636155.5429,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,,-1524778.0,-555401.911278,0.364251,0.012417999999999985,3.5295154235105812,-18934.69320400001,0.0,0.0,-35507.108843719994,-18934.69320400001,-555401.911278,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,,-1524778.0,-555401.911278,0.364251,0.012417999999999985,3.5295154235105812,-18934.69320400001,0.0,0.0,-35507.108843719994,-18934.69320400001,-555401.911278,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,SEI,,SEI,-1524778.0,-555401.911278,0.364251,0.012417999999999985,3.5295154235105812,-18934.69320400001,0.0,0.0,-35507.108843719994,-18934.69320400001,-555401.911278,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,,-779951.8,-484736.92389280006,0.621496,0.02331100000000008,3.896954955406786,-18181.45640980004,0.0,0.0,35203.779652511934,-18181.45640980004,-484736.92389280006,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,,-779951.8,-484736.92389280006,0.621496,0.02331100000000008,3.896954955406786,-18181.45640980004,0.0,0.0,35203.779652511934,-18181.45640980004,-484736.92389280006,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,STRK,,STRK,-779951.8,-484736.92389280006,0.621496,0.02331100000000008,3.896954955406786,-18181.45640980004,0.0,0.0,35203.779652511934,-18181.45640980004,-484736.92389280006,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,,-110283.0,-307689.57,2.79,0.5,21.83406113537118,-55141.5,0.0,0.0,-57722.12220000001,-55141.5,-307689.57,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,,-110283.0,-307689.57,2.79,0.5,21.83406113537118,-55141.5,0.0,0.0,-57722.12220000001,-55141.5,-307689.57,0.0,0.0,0.0,0.0,0.0
Bouchra,Crypto,RelativeValue,WLD,,WLD,-110283.0,-307689.57,2.79,0.5,21.83406113537118,-55141.5,0.0,0.0,-57722.12220000001,-55141.5,-307689.57,0.0,0.0,0.0,0.0,0.0
Bouchra,Equities,,,,,-70.0,833405.4151404941,1.9411474725655786,-227.89350715915165,-99.26435073232099,-37435.97620295484,0.0,0.0,5265.8489927250375,-37435.97620295484,103224.94378899099,21.428813000695598,0.0011146236711390145,1745.5883600919046,-0.2662995288775109,56.06011432112416
Bouchra,Equities,E_CRYPTO_OPTIONS ,,,,-70.0,833405.4151404941,1.9411474725655786,-227.89350715915165,-99.26435073232099,-37435.97620295484,0.0,0.0,5265.8489927250375,-37435.97620295484,103224.94378899099,21.428813000695598,0.0011146236711390145,1745.5883600919046,-0.2662995288775109,56.06011432112416
Bouchra,Equities,E_CRYPTO_OPTIONS ,COIN,,,-70.0,-566442.1066459656,3.3500000000000343,-238.55528002632033,-98.61516044642121,-6507.521911992317,0.0,0.0,20659.10848616526,-6507.521911992317,-23450.00000000024,32.17634933771667,0.00019895196601282805,-571.8343888196032,0.060703585076167244,72.61169163201848
Bouchra,Equities,E_CRYPTO_OPTIONS ,COIN,2024JUL19,,-70.0,-566442.1066459656,3.3500000000000343,-238.55528002632033,-98.61516044642121,-6507.521911992317,0.0,0.0,20659.10848616526,-6507.521911992317,-23450.00000000024,32.17634933771667,0.00019895196601282805,-571.8343888196032,0.060703585076167244,72.61169163201848
Bouchra,Equities,E_CRYPTO_OPTIONS ,COIN,2024JUL19,COIN/19Jul2024/C260.0,-70.0,-566442.1066459656,3.3500000000000343,-238.55528002632033,-98.61516044642121,-6507.521911992317,0.0,0.0,20659.10848616526,-6507.521911992317,-23450.00000000024,32.17634933771667,0.00019895196601282805,-571.8343888196032,0.060703585076167244,72.61169163201848
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,,,0.0,1399847.5217864597,1.5889343407069647,-225.22806394235948,-99.42664830379593,-30928.45429096252,0.0,0.0,-15393.259493440222,-30928.45429096252,126674.94378899124,18.74192891644033,0.0009156717051261865,2317.422748911508,-0.32700311395367815,51.92221999340059
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,,0.0,1109879.870351892,2.8626305765143187,-375.2862341691767,-99.25573429017614,-21187.339610244577,0.0,0.0,1668.747638194196,-21187.339610244577,118764.87848052202,27.239698457741554,0.0012827516826519059,1978.559623066456,-0.3060957802056774,48.405264153190075
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,NVDA/16Aug2024/C135.0,530.0,2379204.332649664,3.983053958406036,-506.15268554996305,-99.21921683780779,-59352.07866286919,0.0,0.0,-68510.13672343358,-59352.07866286919,211101.8597955199,35.52599539873593,-0.0007767120280277595,7266.958179328253,-0.5462871420211624,48.46904406997371
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024AUG16,NVDA/16Aug2024/C145.0,-530.0,-1269324.462297772,1.7422071946226017,-244.4197827883903,-99.29225174254448,38164.739052624616,0.0,0.0,70178.88436162777,38164.739052624616,-92336.98131499789,18.95340151674718,0.0020594637106796654,-5288.398556261797,0.24019136181548495,48.34148423640644
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024JUL19,,0.0,289967.65143456793,0.31523810489961074,-75.16989371554226,-99.59756231741574,-9741.114680717943,0.0,0.0,-17062.00713163442,-9741.114680717943,7910.065308469222,10.24415937513911,-0.0003670799775257194,338.86312584505197,-0.020907333748000745,55.4391758336111
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024JUL19,NVDA/19Jul2024/C133.0,203.0,407757.57738172734,0.510067299689493,-118.44330971553939,-99.57120401918124,-13797.19120971828,0.0,0.0,-33840.65567562682,-13797.19120971828,10354.36618369671,15.89631225592557,-0.00079782846995613,562.9675749662127,-0.02773161730007556,54.4992612814014
Bouchra,Equities,E_CRYPTO_OPTIONS ,NVDA,2024JUL19,NVDA/19Jul2024/C138.0,-203.0,-117789.92594715941,0.12040891010972841,-31.896477715545135,-99.62392061565023,4056.0765290003364,0.0,0.0,16778.6485439924,4056.0765290003364,-2444.300875227487,4.592006494352652,0.0004307484924304106,-224.1044491211608,0.006824283552074817,56.37909038582081
Bouchra,Rates,,,,,,25000.000000000233,,,,0.0,0.0,0.0,-11999.999999999767,0.0,25000.000000000233,,0.0,0.0,0.0,
Bouchra,Rates,R_OPTIONS_USD ,,,,,25000.000000000233,,,,0.0,0.0,0.0,-11999.999999999767,0.0,25000.000000000233,,0.0,0.0,0.0,
Bouchra,Rates,R_OPTIONS_USD ,CME SR3,,,,25000.000000000233,,,,0.0,0.0,0.0,-11999.999999999767,0.0,25000.000000000233,,0.0,0.0,0.0,
Bouchra,Rates,R_OPTIONS_USD ,CME SR3,,,,25000.000000000233,,,,0.0,0.0,0.0,-11999.999999999767,0.0,25000.000000000233,,0.0,0.0,0.0,
Bouchra,Rates,R_OPTIONS_USD ,CME SR3,,SFRZ4 12/13/2024 C 95.625 A,2000.0,1712500.0000000002,856.2500000000001,0.0,0.0,0.0,0.0,0.0,-37499.99999999977,0.0,1712500.0000000002,0.0,0.0,0.0,0.0,0.0
Bouchra,Rates,R_OPTIONS_USD ,CME SR3,,SFRZ4 12/13/2024 C 95.75 A,-4000.0,-3025000.0,756.25,0.0,0.0,0.0,0.0,0.0,88000.0,0.0,-3025000.0,0.0,0.0,0.0,0.0,0.0
Bouchra,Rates,R_OPTIONS_USD ,CME SR3,,SFRZ4 12/13/2024 C 95.875 A,2000.0,1337500.0,668.75,0.0,0.0,0.0,0.0,0.0,-62500.0,0.0,1337500.0,0.0,0.0,0.0,0.0,0.0
CryptoHedges,,,,,,,-8946310.231950581,,,,-3186989.339921416,17953531.027144097,-47805.241841275245,-56323416.56755084,14814346.929063983,-8946310.231950581,,0.0,0.0,0.0,
CryptoHedges,Crypto,,,,,-8500000.0,-9216644.260153666,1.0843110894298431,0.0008388119289015616,0.07741886399126928,-2903.368137457408,0.0,0.0,-128388.50249470957,-2903.368137457408,-9216644.260153666,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,,,,-8500000.0,-9216644.260153666,1.0843110894298431,0.0008388119289015616,0.07741886399126928,-2903.368137457408,0.0,0.0,-128388.50249470957,-2903.368137457408,-9216644.260153666,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,,,-8500000.0,-9216644.260153666,1.0843110894298431,0.0008388119289015616,0.07741886399126928,-2903.368137457408,0.0,0.0,-128388.50249470957,-2903.368137457408,-9216644.260153666,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,2024SEP18,,-8500000.0,-9216644.260153666,1.0843110894298431,0.0008388119289015616,0.07741886399126928,-2903.368137457408,0.0,0.0,-128388.50249470957,-2903.368137457408,-9216644.260153666,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Crypto,E_CRYPTO_EQUITY ,BTC,2024SEP18,USD/EUR/18Sep2024,-8500000.0,-9216644.260153666,1.0843110894298431,0.0008388119289015616,0.07741886399126928,-2903.368137457408,0.0,0.0,-128388.50249470957,-2903.368137457408,-9216644.260153666,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,,,,,,270334.02820307016,,,,-3184085.9717839584,17953531.027144097,-47805.241841275245,-56195028.06505613,14817250.297201442,270334.02820307016,,0.0,0.0,0.0,
CryptoHedges,Equities,E_MSTR_EQUITY ,,,,-100660.0,-167463365.6503936,1663.6535431193472,53.00483278807269,3.290899651058658,-5335466.468447408,0.0,0.0,-132628342.26983385,-5335466.468447408,-167463365.6503936,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,,-100660.0,-167463365.6503936,1663.6535431193472,53.00483278807269,3.290899651058658,-5335466.468447408,0.0,0.0,-132628342.26983385,-5335466.468447408,-167463365.6503936,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,,-100660.0,-167463365.6503936,1663.6535431193472,53.00483278807269,3.290899651058658,-5335466.468447408,0.0,0.0,-132628342.26983385,-5335466.468447408,-167463365.6503936,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,E_MSTR_EQUITY ,MSTR,,MSTR,-100660.0,-167463365.6503936,1663.6535431193472,53.00483278807269,3.290899651058658,-5335466.468447408,0.0,0.0,-132628342.26983385,-5335466.468447408,-167463365.6503936,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,,,,2590.0991114999974,167733699.67859668,64759.568054311756,950.8489660482664,1.490155232129019,2151380.4966634493,17953531.027144097,-47805.241841275245,76433314.20477772,20152716.76564885,167733699.67859668,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,,2590.0991114999974,167733699.67859668,64759.568054311756,950.8489660482664,1.490155232129019,2151380.4966634493,17953531.027144097,-47805.241841275245,76433314.20477772,20152716.76564885,167733699.67859668,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,,2590.0991114999974,167733699.67859668,64759.568054311756,950.8489660482664,1.490155232129019,2151380.4966634493,17953531.027144097,-47805.241841275245,76433314.20477772,20152716.76564885,167733699.67859668,0.0,0.0,0.0,0.0,0.0
CryptoHedges,Equities,MSTRspread,BTC,,BTC,2590.0991114999974,167733699.67859668,64759.568054311756,950.8489660482664,1.490155232129019,2151380.4966634493,17953531.027144097,-47805.241841275245,76433314.20477772,20152716.76564885,167733699.67859668,0.0,0.0,0.0,0.0,0.0
Eduardo,,,,,,,494576.0047859848,,,,2711.5277652612567,0.0,0.0,310940.90695619606,2711.5277652612567,494576.0047859848,,0.0,0.0,0.0,
Eduardo,Crypto,,,,,,494576.0047859848,,,,2711.5277652612567,0.0,0.0,310940.90695619606,2711.5277652612567,494576.0047859848,,0.0,0.0,0.0,
Eduardo,Crypto,Core,,,,,494576.0047859848,,,,2711.5277652612567,0.0,0.0,310940.90695619606,2711.5277652612567,494576.0047859848,,0.0,0.0,0.0,
Eduardo,Crypto,Core,BTC,,,2.2890980000000027,148240.99771398836,64759.568054311756,950.8489660482664,1.490155232129019,2176.5864664835535,0.0,0.0,283021.88926332816,2176.5864664835535,148240.99771398836,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,BTC,,,2.2890980000000027,148240.99771398836,64759.568054311756,950.8489660482664,1.490155232129019,2176.5864664835535,0.0,0.0,283021.88926332816,2176.5864664835535,148240.99771398836,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,BTC,,BTC,2.2890980000000027,148240.99771398836,64759.568054311756,950.8489660482664,1.490155232129019,2176.5864664835535,0.0,0.0,283021.88926332816,2176.5864664835535,148240.99771398836,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,346335.00707199646,3443.563355678236,5.31885087067576,0.1546967024374975,534.9412987777032,0.0,0.0,27919.01769286793,534.9412987777032,346335.00707199646,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,,100.5746,346335.00707199646,3443.563355678236,5.31885087067576,0.1546967024374975,534.9412987777032,0.0,0.0,27919.01769286793,534.9412987777032,346335.00707199646,0.0,0.0,0.0,0.0,0.0
Eduardo,Crypto,Core,ETH,,ETH,100.5746,346335.00707199646,3443.563355678236,5.31885087067576,0.1546967024374975,534.9412987777032,0.0,0.0,27919.01769286793,534.9412987777032,346335.00707199646,0.0,0.0,0.0,0.0,0.0
Felman,,,,,,,32211710.962833412,,,,179254.85441715395,-10495440.657982118,-6828.260453670548,4430030.052673115,-10309357.54311129,32211710.962833412,,0.0,0.0,0.0,
Felman,Crypto,,,,,,32211710.962833412,,,,179254.85441715395,-10495440.657982118,-6828.260453670548,4430030.052673115,-10309357.54311129,32211710.962833412,,0.0,0.0,0.0,
Felman,Crypto,Core,,,,,28877439.142927423,,,,-389.06304583770543,-10685616.759994049,-18968.17246560115,3555090.3693671306,-10667037.650574282,28877439.142927423,,0.0,0.0,0.0,
Felman,Crypto,Core,AAVE,,,13453.890256400002,1359312.3664709432,101.034893295961,-1.4373050967769956,-1.4026293173377011,-19337.34503700206,0.0,0.0,293226.2386972954,-19337.34503700206,1359312.3664709432,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,AAVE,,,13453.890256400002,1359312.3664709432,101.034893295961,-1.4373050967769956,-1.4026293173377011,-19337.34503700206,0.0,0.0,293226.2386972954,-19337.34503700206,1359312.3664709432,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,AAVE,,AAVE,13453.890256400002,1359312.3664709432,101.034893295961,-1.4373050967769956,-1.4026293173377011,-19337.34503700206,0.0,0.0,293226.2386972954,-19337.34503700206,1359312.3664709432,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ALT,,,-3357132.0,-519418.820172,0.154721,0.011198999999999987,7.802984908237056,-37596.52126799993,0.0,0.0,156049.99487474002,-37596.52126799993,-519418.820172,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ALT,,,-3357132.0,-519418.820172,0.154721,0.011198999999999987,7.802984908237056,-37596.52126799993,0.0,0.0,156049.99487474002,-37596.52126799993,-519418.820172,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ALT,,ALT,-3357132.0,-519418.820172,0.154721,0.011198999999999987,7.802984908237056,-37596.52126799993,0.0,0.0,156049.99487474002,-37596.52126799993,-519418.820172,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,AR,,,73732.80830699998,2156298.4129406554,29.244761761447,2.3989873433639985,8.936182305652054,176884.07391917717,0.0,0.0,503063.54789335234,176884.07391917717,2156298.4129406554,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,AR,,,73732.80830699998,2156298.4129406554,29.244761761447,2.3989873433639985,8.936182305652054,176884.07391917717,0.0,0.0,503063.54789335234,176884.07391917717,2156298.4129406554,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,AR,,AR,73732.80830699998,2156298.4129406554,29.244761761447,2.3989873433639985,8.936182305652054,176884.07391917717,0.0,0.0,503063.54789335234,176884.07391917717,2156298.4129406554,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,,-483787.0,-783734.9400000002,1.62,0.050000000000000044,3.184713375796181,-40777.14087500002,-192528.90000000002,-22530.040875000035,-51945.98635574005,-210776.0,-783734.9400000002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,,-483787.0,-783734.9400000002,1.62,0.050000000000000044,3.184713375796181,-40777.14087500002,-192528.90000000002,-22530.040875000035,-51945.98635574005,-210776.0,-783734.9400000002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ARKM,,ARKM,-483787.0,-783734.9400000002,1.62,0.050000000000000044,3.184713375796181,-40777.14087500002,-192528.90000000002,-22530.040875000035,-51945.98635574005,-210776.0,-783734.9400000002,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,19730087.230039,1596065.406474005,0.080895,0.004923999999999998,6.481420542048936,67870.51632180484,1034115.1030890049,33665.14770980482,95615.48834380478,1068320.471701005,1596065.406474005,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,,19730087.230039,1596065.406474005,0.080895,0.004923999999999998,6.481420542048936,67870.51632180484,1034115.1030890049,33665.14770980482,95615.48834380478,1068320.471701005,1596065.406474005,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,ASTR,,ASTR,19730087.230039,1596065.406474005,0.080895,0.004923999999999998,6.481420542048936,67870.51632180484,1034115.1030890049,33665.14770980482,95615.48834380478,1068320.471701005,1596065.406474005,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BANANA,,,4533.302,260982.19614,57.57,4.340000000000003,8.153297012962621,19674.530680000033,0.0,0.0,61501.786429898,19674.530680000033,260982.19614,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BANANA,,,4533.302,260982.19614,57.57,4.340000000000003,8.153297012962621,19674.530680000033,0.0,0.0,61501.786429898,19674.530680000033,260982.19614,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BANANA,,BANANA,4533.302,260982.19614,57.57,4.340000000000003,8.153297012962621,19674.530680000033,0.0,0.0,61501.786429898,19674.530680000033,260982.19614,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,,39.77691623999997,2575935.9142349465,64759.568054311756,950.8489660482664,1.490155232129019,63478.526417729445,-6062042.325202728,-63350.80435897736,486289.43125054485,-5935212.99442602,2575935.9142349465,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,,39.77691623999997,2575935.9142349465,64759.568054311756,950.8489660482664,1.490155232129019,63478.526417729445,-6062042.325202728,-63350.80435897736,486289.43125054485,-5935212.99442602,2575935.9142349465,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,BTC,,BTC,39.77691623999997,2575935.9142349465,64759.568054311756,950.8489660482664,1.490155232129019,63478.526417729445,-6062042.325202728,-63350.80435897736,486289.43125054485,-5935212.99442602,2575935.9142349465,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,DOGE,,,9530987.759878298,1195496.283069627,0.12543256934,0.002689437783000001,2.191110613591497,25632.99859072725,0.0,0.0,-353110.09317789075,25632.99859072725,1195496.283069627,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,DOGE,,,9530987.759878298,1195496.283069627,0.12543256934,0.002689437783000001,2.191110613591497,25632.99859072725,0.0,0.0,-353110.09317789075,25632.99859072725,1195496.283069627,0.0,0.0,0.0,0.0,0.0
