,,,,,,Quantity,Delta,Price,Price Change,Price Change (%),Period PnL,Traded Delta,Traded PnL,YTD PnL,Period Delta Change,Mkt Value,%Delta,$Gamma,$Vega,$Theta,ImpliedVol
Pod(L2),Book(L3),Desk Strategy,Underlier,Expiry,Ticker,,,,,,,,,,,,,,,,
,,,,,,,1353311269.7900043,,,,28444594.602542914,25207855.351304043,13847.018393515144,416565929.4562572,59468666.24225597,1294938443.4176922,,5830058.1479981225,-15549.057608620198,-253463.6101648775,
Felman,Crypto,Core,STX,,,-1599627.0569789996,-3104942.4107100153,1.941041442856,0.05784546646800015,3.07166472280536,-92531.17328578443,0.0,0.0,-30895.558495555655,-92531.17328578443,-3104942.4107100153,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STX,,,-1599627.0569789996,-3104942.4107100153,1.941041442856,0.05784546646800015,3.07166472280536,-92531.17328578443,0.0,0.0,-30895.558495555655,-92531.17328578443,-3104942.4107100153,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,STX,,STX,-1599627.0569789996,-3104942.4107100153,1.941041442856,0.05784546646800015,3.07166472280536,-92531.17328578443,0.0,0.0,-30895.558495555655,-92531.17328578443,-3104942.4107100153,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TAO,,,2978.0389999999998,998655.5982599999,335.34,-1.8000000000000114,-0.5339028296850007,-5360.470200000043,0.0,0.0,-1496.421483000162,-5360.470200000043,998655.5982599999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TAO,,,2978.0389999999998,998655.5982599999,335.34,-1.8000000000000114,-0.5339028296850007,-5360.470200000043,0.0,0.0,-1496.421483000162,-5360.470200000043,998655.5982599999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TAO,,TAO,2978.0389999999998,998655.5982599999,335.34,-1.8000000000000114,-0.5339028296850007,-5360.470200000043,0.0,0.0,-1496.421483000162,-5360.470200000043,998655.5982599999,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,,378044.0286000001,2559358.073622,6.77,0.15999999999999925,2.4205748865355408,60487.04457599975,0.0,0.0,-128964.72906175107,60487.04457599975,2559358.073622,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,,378044.0286000001,2559358.073622,6.77,0.15999999999999925,2.4205748865355408,60487.04457599975,0.0,0.0,-128964.72906175107,60487.04457599975,2559358.073622,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,TON,,TON,378044.0286000001,2559358.073622,6.77,0.15999999999999925,2.4205748865355408,60487.04457599975,0.0,0.0,-128964.72906175107,60487.04457599975,2559358.073622,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,,-865707.0,-2051725.59,2.37,0.03000000000000025,1.2820512820512928,-25971.21000000008,0.0,0.0,273520.6473437398,-25971.21000000008,-2051725.59,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,,-865707.0,-2051725.59,2.37,0.03000000000000025,1.2820512820512928,-25971.21000000008,0.0,0.0,273520.6473437398,-25971.21000000008,-2051725.59,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,WLD,,WLD,-865707.0,-2051725.59,2.37,0.03000000000000025,1.2820512820512928,-25971.21000000008,0.0,0.0,273520.6473437398,-25971.21000000008,-2051725.59,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,,-1184521.0,-397565.52131399995,0.335634,0.008085999999999982,2.4686458167963115,-9578.03680599999,0.0,0.0,82881.07095006997,-9578.03680599999,-397565.52131399995,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,,-1184521.0,-397565.52131399995,0.335634,0.008085999999999982,2.4686458167963115,-9578.03680599999,0.0,0.0,82881.07095006997,-9578.03680599999,-397565.52131399995,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,Core,XAI,,XAI,-1184521.0,-397565.52131399995,0.335634,0.008085999999999982,2.4686458167963115,-9578.03680599999,0.0,0.0,82881.07095006997,-9578.03680599999,-397565.52131399995,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,,,,,4064906.3272554064,,,,121831.40490604778,0.0,0.0,577829.9631314815,121831.40490604778,4196581.777722811,,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,,,4064906.3272554064,,,,121831.40490604778,0.0,0.0,577829.9631314815,121831.40490604778,4196581.777722811,,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,,,4222849.755205505,,,,121817.04525138659,0.0,0.0,512512.8386055039,121817.04525138659,4222849.755205505,,0.0,0.0,0.0,
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,FIP,250000.0,2591502.9785410156,10.36601191416406,0.39986344391849116,4.012216405488071,99965.86097962283,0.0,0.0,212967.33194101512,99965.86097962283,2591502.9785410156,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,,WULF,364280.0,1631346.7766644885,4.47827708538621,0.059984584033610844,1.3576417590109164,21851.18427176377,0.0,0.0,299545.5066644888,21851.18427176377,1631346.7766644885,0.0,0.0,0.0,0.0,0.0
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,2024AUG16,,-2525.0,-157943.42795009824,0.10403159399086577,-10.300814001527389,-99.00016205876543,14.35965466118978,0.0,0.0,65317.1245259776,14.35965466118978,-26267.977482693605,13.962467110157199,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,1.6396714283858558
Felman,Crypto,E_CRYPTO_EQUITY ,BTC,2024AUG16,WULF/16Aug2024/C7.0,-2525.0,-157943.42795009824,0.10403159399086577,-10.300814001527389,-99.00016205876543,14.35965466118978,0.0,0.0,65317.1245259776,14.35965466118978,-26267.977482693605,13.962467110157199,-0.27346319653176465,-571.0170659691208,-0.00039350613061754636,1.6396714283858558
Lending,,,,,,,300501262.51685154,,,,6829888.110297067,0.0,0.0,45970561.692351535,6829888.110297067,300501262.51685154,,0.0,0.0,0.0,
Lending,Crypto,,,,,,300501262.51685154,,,,6829888.110297067,0.0,0.0,45970561.692351535,6829888.110297067,300501262.51685154,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,,,,,300501262.51685154,,,,6829888.110297067,0.0,0.0,45970561.692351535,6829888.110297067,300501262.51685154,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,,,300501262.51685154,,,,6829888.110297067,0.0,0.0,45970561.692351535,6829888.110297067,300501262.51685154,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,,,300501262.51685154,,,,6829888.110297067,0.0,0.0,45970561.692351535,6829888.110297067,300501262.51685154,,0.0,0.0,0.0,
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,ARKB,1275000.0,88718617.54241316,69.58322944502993,1.5695141074663752,2.3076435387724548,2001130.4870196246,0.0,0.0,17255161.042413156,2001130.4870196246,88718617.54241316,0.0,0.0,0.0,0.0,0.0
Lending,Crypto,E_CRYPTO_EQUITY ,BTC,,IBIT,5337300.0,211782644.97443837,39.67973413044768,0.9047191694822203,2.3332529217409586,4828757.6232774425,0.0,0.0,28715400.649938382,4828757.6232774425,211782644.97443837,0.0,0.0,0.0,0.0,0.0
Novo,,,,,,,973315153.0495236,,,,22731220.0667607,19952937.251846693,-38936.94668810582,378665772.1421781,47586758.87222562,953129381.2109529,,4863664.606930119,13855.5487570416,-220488.07712443743,
Novo,Crypto,,,,,,973315153.0495236,,,,22731220.0667607,19952937.251846693,-38936.94668810582,378665772.1421781,47586758.87222562,953129381.2109529,,4863664.606930119,13855.5487570416,-220488.07712443743,
Novo,Crypto,AssetMgmt,,,,,88502521.17938079,,,,1407318.6208407916,0.0,0.0,54172365.95848079,1407318.6208407916,88502521.17938079,,0.0,0.0,0.0,
Novo,Crypto,AssetMgmt,BGCI,,,11392.0,31268654.544013873,2744.7906025293078,19.220602529307598,0.7051957032586798,218961.1040138714,0.0,0.0,18413623.27361387,218961.1040138714,31268654.544013873,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,BGCI,,,11392.0,31268654.544013873,2744.7906025293078,19.220602529307598,0.7051957032586798,218961.1040138714,0.0,0.0,18413623.27361387,218961.1040138714,31268654.544013873,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,BGCI,,BGCI,11392.0,31268654.544013873,2744.7906025293078,19.220602529307598,0.7051957032586798,218961.1040138714,0.0,0.0,18413623.27361387,218961.1040138714,31268654.544013873,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,,17105.0,57233866.63536692,3346.0313730118046,69.47427751107398,2.1203438696818058,1188357.5168269202,0.0,0.0,35758742.68486692,1188357.5168269202,57233866.63536692,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,,17105.0,57233866.63536692,3346.0313730118046,69.47427751107398,2.1203438696818058,1188357.5168269202,0.0,0.0,35758742.68486692,1188357.5168269202,57233866.63536692,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,AssetMgmt,GDAM1,,GDAM1,17105.0,57233866.63536692,3346.0313730118046,69.47427751107398,2.1203438696818058,1188357.5168269202,0.0,0.0,35758742.68486692,1188357.5168269202,57233866.63536692,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,,,,,524740386.99931943,,,,12075502.21682798,19952937.251846693,-38936.94668810582,249392671.94379753,32067376.415362783,524740386.99931943,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,,,423643051.2374028,,,,9252841.85573705,19952937.251846693,-38936.94668810582,139010114.2507543,29244716.05427185,423643051.2374028,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,,,423643051.2374028,,,,9252841.85573705,19952937.251846693,-38936.94668810582,139010114.2507543,29244716.05427185,423643051.2374028,,0.0,0.0,0.0,
Novo,Crypto,Core,BTC,,BTC,4671.0265917576,325152802.4086481,69610.56547663557,1602.2338777009863,2.3559376329797903,6985881.198024873,19952937.251846693,-38936.94668810582,100661603.17168067,26977755.396559674,325152802.4086481,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,BTC,,BTC_MT_GOX,11319.0,98490248.82875475,8701.320684579447,200.2792347126233,2.3559376329797903,2266960.6577121764,0.0,0.0,38348511.07907364,2266960.6577121764,98490248.82875475,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,,37478153.249699995,4986585.130076638,0.133053117555,0.003587000069999985,2.7706091289990034,134434.13833014385,0.0,0.0,-1013405.341271452,134434.13833014385,4986585.130076638,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,,37478153.249699995,4986585.130076638,0.133053117555,0.003587000069999985,2.7706091289990034,134434.13833014385,0.0,0.0,-1013405.341271452,134434.13833014385,4986585.130076638,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,DOGE,,DOGE,37478153.249699995,4986585.130076638,0.133053117555,0.003587000069999985,2.7706091289990034,134434.13833014385,0.0,0.0,-1013405.341271452,134434.13833014385,4986585.130076638,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,,52609.908153660064,176827458.50805813,3361.105630361312,100.515451190171,3.0827379605161713,5288108.655138635,0.0,0.0,111744249.47222857,5288108.655138635,176827458.50805813,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,,52609.908153660064,176827458.50805813,3361.105630361312,100.515451190171,3.0827379605161713,5288108.655138635,0.0,0.0,111744249.47222857,5288108.655138635,176827458.50805813,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,ETH,,ETH,52609.908153660064,176827458.50805813,3361.105630361312,100.515451190171,3.0827379605161713,5288108.655138635,0.0,0.0,111744249.47222857,5288108.655138635,176827458.50805813,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,,1842.256,5008749.996572564,2718.813235822038,82.5134267007893,3.129895409289328,152010.8554200888,0.0,0.0,-22014.688027435386,152010.8554200888,5008749.996572564,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,,1842.256,5008749.996572564,2718.813235822038,82.5134267007893,3.129895409289328,152010.8554200888,0.0,0.0,-22014.688027435386,152010.8554200888,5008749.996572564,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,MKR,,MKR,1842.256,5008749.996572564,2718.813235822038,82.5134267007893,3.129895409289328,152010.8554200888,0.0,0.0,-22014.688027435386,152010.8554200888,5008749.996572564,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,,-447836.59771218407,-85725457.87279075,191.421286939762,6.1448602053879995,3.31659041233439,-2751893.2877979367,0.0,0.0,-326271.7498864385,-2751893.2877979367,-85725457.87279075,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,,-447836.59771218407,-85725457.87279075,191.421286939762,6.1448602053879995,3.31659041233439,-2751893.2877979367,0.0,0.0,-326271.7498864385,-2751893.2877979367,-85725457.87279075,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Core,SOL,,SOL,-447836.59771218407,-85725457.87279075,191.421286939762,6.1448602053879995,3.31659041233439,-2751893.2877979367,0.0,0.0,-326271.7498864385,-2751893.2877979367,-85725457.87279075,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,,,,,217368072.05920184,,,,4993002.0748178465,0.0,0.0,22411435.856567703,4993002.0748178465,217368072.05920184,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,,,217368072.05920184,,,,4993002.0748178465,0.0,0.0,22411435.856567703,4993002.0748178465,217368072.05920184,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,,,217368072.05920184,,,,4993002.0748178465,0.0,0.0,22411435.856567703,4993002.0748178465,217368072.05920184,,0.0,0.0,0.0,
Novo,Crypto,ETF ,BTC,,ARKB,1575000.0,109593586.37592216,69.58322944502993,1.5695141074663752,2.3076435387724548,2471984.719259543,0.0,0.0,8966814.875922142,2471984.719259543,109593586.37592216,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,BTCO,725000.0,50549302.31286247,69.72317560394825,1.6394873082184915,2.4080471391285085,1188628.2984584104,0.0,0.0,8678953.312862482,1188628.2984584104,50549302.31286247,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,GBTC,452797.0,27972092.977427244,61.776233008229404,1.4695392058306922,2.4367762733699077,665402.9437825172,0.0,0.0,3593501.356423144,665402.9437825172,27972092.977427244,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETF ,BTC,,IBIT,737230.0,29253090.39298995,39.67973413044768,0.9047191694822203,2.3332529217409586,666986.1133173758,0.0,0.0,1172166.3113599387,666986.1133173758,29253090.39298995,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETH ETF ,,,,290000.0,9772140.392639965,33.69703583668954,0.9197030042570162,2.805911661448513,266713.8712345343,0.0,0.0,-136434.60736003518,266713.8712345343,9772140.392639965,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETH ETF ,ETH,,,290000.0,9772140.392639965,33.69703583668954,0.9197030042570162,2.805911661448513,266713.8712345343,0.0,0.0,-136434.60736003518,266713.8712345343,9772140.392639965,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETH ETF ,ETH,,,290000.0,9772140.392639965,33.69703583668954,0.9197030042570162,2.805911661448513,266713.8712345343,0.0,0.0,-136434.60736003518,266713.8712345343,9772140.392639965,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,ETH ETF ,ETH,,QETH,290000.0,9772140.392639965,33.69703583668954,0.9197030042570162,2.805911661448513,266713.8712345343,0.0,0.0,-136434.60736003518,266713.8712345343,9772140.392639965,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,,,,,110881301.23276031,,,,3559426.9914256865,0.0,0.0,48146950.00967761,3559426.9914256865,110881301.23276031,,0.0,0.0,0.0,
Novo,Crypto,Locked,FTX_SOL,,,967652.27800943,101876084.40171662,105.28170781686912,3.3796731129634026,3.316590412334393,3270348.3866862673,0.0,0.0,45528422.227314346,3270348.3866862673,101876084.40171662,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,FTX_SOL,,,967652.27800943,101876084.40171662,105.28170781686912,3.3796731129634026,3.316590412334393,3270348.3866862673,0.0,0.0,45528422.227314346,3270348.3866862673,101876084.40171662,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,FTX_SOL,,FTX_SOL,967652.27800943,101876084.40171662,105.28170781686912,3.3796731129634026,3.316590412334393,3270348.3866862673,0.0,0.0,45528422.227314346,3270348.3866862673,101876084.40171662,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,SOL,,,47043.96765380399,9005216.831043696,191.421286939762,6.1448602053879995,3.31659041233439,289078.6047394192,0.0,0.0,2618527.7823632667,289078.6047394192,9005216.831043696,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,SOL,,,47043.96765380399,9005216.831043696,191.421286939762,6.1448602053879995,3.31659041233439,289078.6047394192,0.0,0.0,2618527.7823632667,289078.6047394192,9005216.831043696,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Locked,SOL,,SOL,47043.96765380399,9005216.831043696,191.421286939762,6.1448602053879995,3.31659041233439,289078.6047394192,0.0,0.0,2618527.7823632667,289078.6047394192,9005216.831043696,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,Options ,,,,,22563142.75944153,,,,395299.2418644347,0.0,0.0,3323088.9108079923,5258963.848794554,2377370.9208708927,,4863664.606930119,13855.5487570416,-220488.07712443743,
Novo,Crypto,Options ,BTC,,,,22563142.75944153,,,,395299.2418644347,0.0,0.0,3323088.9108079923,5258963.848794554,2377370.9208708927,,4863664.606930119,13855.5487570416,-220488.07712443743,
Novo,Crypto,Options ,BTC,2024AUG02,,1050.0,36222539.93837775,1549.528518095627,704.5140658809178,83.37301971989328,739773.7568546992,0.0,0.0,-284276.06831985596,5710582.347739201,1627004.9440004085,49.55807620288366,4970808.590884502,29727.34724791506,-226844.2753982197,0.5753240950433619
Novo,Crypto,Options ,BTC,2024AUG02,BTCUSD-2024AUG02-C-70000=GALAXY_HK,1050.0,36222539.93837775,1549.528518095627,704.5140658809178,83.37301971989328,739773.7568546992,0.0,0.0,-284276.06831985596,5710582.347739201,1627004.9440004085,49.55807620288366,4970808.590884502,29727.34724791506,-226844.2753982197,0.5753240950433619
Novo,Crypto,Options ,BTC,2024AUG30,,,3576156.5693877973,,,,90901.90586656705,0.0,0.0,557912.6704027145,16183.737529679202,857912.892078497,,-74718.16833688784,-3729.438053495658,3280.275109662354,
Novo,Crypto,Options ,BTC,2024AUG30,BTCUSD-2024AUG30-C-66000=GALAXY_HK,500.0,23925965.34946056,7013.599213659865,1425.5652037628097,25.511033061680884,712786.8802712401,0.0,0.0,2656803.8852197677,1464430.9590204747,3506799.6068299324,68.74233871147388,751644.0787492346,36822.216442342266,-31797.489119828104,0.5486888821097995
Novo,Crypto,Options ,BTC,2024AUG30,BTCUSD-2024AUG30-C-69000=GALAXY_HK,-500.0,-20349808.780072764,5297.773429502871,1243.7609486781112,30.679751346623302,-621884.9744046731,0.0,0.0,-2098891.214817053,-1448247.2214907955,-2648886.7147514354,58.46758646689365,-826362.2470861224,-40551.65449583792,35077.76422949046,0.5496251350137771
Novo,Crypto,Options ,BTC,2024DEC27,,,-17235553.748324018,,,,-435376.4208568316,0.0,0.0,3049452.3087251335,-467802.23647432646,-107546.91520801303,,-32425.815617494838,-12142.360437377793,3075.923164119924,
Novo,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-C-100000=GALAXY_HK,-500.0,-9926792.715217657,4321.703159599016,243.62345515646848,5.973974831611844,-121813.3898623262,0.0,0.0,3896146.7579164,-400881.5740814676,-2160851.5797995077,28.520936864245225,-279068.1842191414,-80188.35825459946,16604.31463856129,0.6243867026050754
Novo,Crypto,Options ,BTC,2024DEC27,BTCUSD-2024DEC27-P-58000=GALAXY_HK,500.0,-7308761.03310636,4106.609329182989,-627.1278344234888,-13.248049326543107,-313563.0309945054,0.0,0.0,-846694.4491912664,-66920.66239285885,2053304.6645914947,-20.998999169341634,246642.36860164654,68045.99781722167,-13528.391474441365,0.5994977457574726
Novo,Crypto,SpecialSits,,,,,-512411.5732201771,,,,33957.04974942794,0.0,0.0,1355694.0702065495,33957.04974942794,-512411.5732201771,,0.0,0.0,0.0,
Novo,Crypto,SpecialSits,SKL,,,-30279769.08417,-1562769.9785759521,0.051611026961,0.0006684140529999993,1.3120922050212152,-20239.423177454155,0.0,0.0,532419.7198917815,-20239.423177454155,-1562769.9785759521,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SpecialSits,SKL,,,-30279769.08417,-1562769.9785759521,0.051611026961,0.0006684140529999993,1.3120922050212152,-20239.423177454155,0.0,0.0,532419.7198917815,-20239.423177454155,-1562769.9785759521,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SpecialSits,SKL,,SKL,-30279769.08417,-1562769.9785759521,0.051611026961,0.0006684140529999993,1.3120922050212152,-20239.423177454155,0.0,0.0,532419.7198917815,-20239.423177454155,-1562769.9785759521,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SpecialSits,VEE,,,78629940.7,1050358.405355775,0.01335825,0.0006892600000000006,5.440528408341948,54196.472926882096,0.0,0.0,823274.350314768,54196.472926882096,1050358.405355775,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SpecialSits,VEE,,,78629940.7,1050358.405355775,0.01335825,0.0006892600000000006,5.440528408341948,54196.472926882096,0.0,0.0,823274.350314768,54196.472926882096,1050358.405355775,0.0,0.0,0.0,0.0,0.0
Novo,Crypto,SpecialSits,VEE,,VEE,78629940.7,1050358.405355775,0.01335825,0.0006892600000000006,5.440528408341948,54196.472926882096,0.0,0.0,823274.350314768,54196.472926882096,1050358.405355775,0.0,0.0,0.0,0.0,0.0
Other,,,,,,,655898.2259173305,,,,24390.985910573363,0.0,0.0,6919.340759591585,24390.985910573363,-1776481.1984822117,,-4.744221265839954,4390.722820314073,-0.04671258881538548,
Other,Crypto,,,,,74861.0,776010.0179062358,10.36601191416406,0.39986344391849116,4.012216405488071,29934.177275182235,0.0,0.0,94222.97790639845,29934.177275182235,776010.0179062358,0.0,0.0,0.0,0.0,0.0
Other,Crypto,E_CRYPTO_EQUITY ,,,,74861.0,776010.0179062358,10.36601191416406,0.39986344391849116,4.012216405488071,29934.177275182235,0.0,0.0,94222.97790639845,29934.177275182235,776010.0179062358,0.0,0.0,0.0,0.0,0.0
Other,Crypto,E_CRYPTO_EQUITY ,BTC,,,74861.0,776010.0179062358,10.36601191416406,0.39986344391849116,4.012216405488071,29934.177275182235,0.0,0.0,94222.97790639845,29934.177275182235,776010.0179062358,0.0,0.0,0.0,0.0,0.0
Other,Crypto,E_CRYPTO_EQUITY ,BTC,,,74861.0,776010.0179062358,10.36601191416406,0.39986344391849116,4.012216405488071,29934.177275182235,0.0,0.0,94222.97790639845,29934.177275182235,776010.0179062358,0.0,0.0,0.0,0.0,0.0
Other,Crypto,E_CRYPTO_EQUITY ,BTC,,FIP,74861.0,776010.0179062358,10.36601191416406,0.39986344391849116,4.012216405488071,29934.177275182235,0.0,0.0,94222.97790639845,29934.177275182235,776010.0179062358,0.0,0.0,0.0,0.0,0.0
Other,Equities,,,,,,-120111.79198890598,,,,-5543.19136460888,0.0,0.0,-87303.63714680687,-5543.19136460888,-2552491.216388447,,-4.744221265839954,4390.722820314073,-0.04671258881538548,
Other,Equities,E_CRYPTO_OPTIONS ,,,,,2744466.1272185836,,,,75790.34382340807,0.0,0.0,-79275.31793931738,75790.34382340807,312086.70281904214,,-4.744221265839954,4390.722820314073,-0.04671258881538548,
Other,Equities,E_CRYPTO_OPTIONS ,CLSK,,,1675.0,788037.3148322293,0.41000000001981635,-31.577846302745737,-98.71826319240388,15068.946754842866,0.0,0.0,-12328.4106880248,15068.946754842866,68675.00000331922,26.2905861249404,-0.00028824165276830627,1023.2361376656327,-2.328527648476353e-09,1.4817873350145876
Other,Equities,E_CRYPTO_OPTIONS ,CLSK,2024AUG02,,1675.0,788037.3148322293,0.41000000001981635,-31.577846302745737,-98.71826319240388,15068.946754842866,0.0,0.0,-12328.4106880248,15068.946754842866,68675.00000331922,26.2905861249404,-0.00028824165276830627,1023.2361376656327,-2.328527648476353e-09,1.4817873350145876
Other,Equities,E_CRYPTO_OPTIONS ,CLSK,2024AUG02,CLSK/02Aug2024/C20.0,1675.0,788037.3148322293,0.41000000001981635,-31.577846302745737,-98.71826319240388,15068.946754842866,0.0,0.0,-12328.4106880248,15068.946754842866,68675.00000331922,26.2905861249404,-0.00028824165276830627,1023.2361376656327,-2.328527648476353e-09,1.4817873350145876
Other,Equities,E_CRYPTO_OPTIONS ,FIP,,,700.0,363220.4741678473,1.199142575738714,-98.61359734695043,-98.7986076961042,14038.78113397,0.0,0.0,33907.699079852406,14038.78113397,83939.98030170998,50.03726052732432,-0.960658219639754,1817.671040033386,-0.04683926433755037,0.5513317963032265
Other,Equities,E_CRYPTO_OPTIONS ,FIP,2024DEC20,,700.0,363220.4741678473,1.199142575738714,-98.61359734695043,-98.7986076961042,14038.78113397,0.0,0.0,33907.699079852406,14038.78113397,83939.98030170998,50.03726052732432,-0.960658219639754,1817.671040033386,-0.04683926433755037,0.5513317963032265
Other,Equities,E_CRYPTO_OPTIONS ,FIP,2024DEC20,FIP/20Dec2024/C11.0,700.0,363220.4741678473,1.199142575738714,-98.61359734695043,-98.7986076961042,14038.78113397,0.0,0.0,33907.699079852406,14038.78113397,83939.98030170998,50.03726052732432,-0.960658219639754,1817.671040033386,-0.04683926433755037,0.5513317963032265
Other,Equities,E_CRYPTO_OPTIONS ,MARA,,,1000.0,740065.0890542323,0.3400677536084504,-26.326154213203466,-98.79037777778387,20685.720286436466,0.0,0.0,-53538.399590031375,20685.720286436466,68487.93916238104,16.727638311460485,-1.7763568394002505e-05,969.3747079219662,-5.331886642201411e-05,1.721755220603897
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,,1000.0,740065.0890542323,0.3400677536084504,-26.326154213203466,-98.79037777778387,20685.720286436466,0.0,0.0,-53538.399590031375,20685.720286436466,68487.93916238104,16.727638311460485,-1.7763568394002505e-05,969.3747079219662,-5.331886642201411e-05,1.721755220603897
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,MARA/02Aug2024/C26.0,1000.0,552855.7950920461,0.510000017216181,-37.477331866300275,-98.65744712268808,12993.05651004993,0.0,0.0,-22019.611606433617,12993.05651004993,51000.00172161811,24.2906764100196,0.0003552713678800501,745.2665856366725,-6.035286714833887e-07,1.6171497516115934
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,MARA/02Aug2024/C27.0,700.0,299862.2190661597,0.38001546066717734,-27.61747171923225,-98.64268011544976,6992.611108321376,0.0,0.0,-78262.14786574902,6992.611108321376,26601.082246702415,18.821379554742634,-0.004243272400117348,449.68352210761344,-0.00010051396903687504,1.6713546908349852
Other,Equities,E_CRYPTO_OPTIONS ,MARA,2024AUG02,MARA/02Aug2024/C31.0,-700.0,-112652.92510397347,0.1301877829419927,-13.88365905407787,-99.07100609521376,700.0526680651601,0.0,0.0,46743.35988215126,700.0526680651601,-9113.14480593949,7.0708589696192234,0.0038702374638432957,-225.57539982231978,4.779863128634432e-05,1.8767612193651133
Other,Equities,E_CRYPTO_OPTIONS ,RIOT,,,,853143.2491642747,,,,25996.895648158737,0.0,0.0,-47316.2067411136,25996.895648158737,90983.78335163195,,-3.783257040979038,580.4409346930884,0.00017999671711455,
